ID,Title,Pillar,Intructor,Categories,Difficulty,Difficulty_Num,Duration,Duration_Num,Require_Movement,Require_Movemen_Num,Tags,Source,Type,Audio,Recepie,Text,Video,Visualization
412,High Plank - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
175,High Plank - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
427,High Plank Foot Tap - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
46,High Plank Hand Tap - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
372,High Plank Hip Tilt - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
131,High Plank Knee to Chest - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
51,High Plank To Side Plank - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
98,High Plank Walking Fand - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
198,High Plank Walking to Side - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
216,High Rope - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
239,High Rope Jog - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
310,Hindu Squat/Utkata Konasana,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
423,Hooks - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
339,How Yoga can support your Wellness Journey,Rest,Ola Kwiatkowska,Check Why,Beginner,1,1-5 min,2,,,"Educational, Yoga series, Yoga",Real,Video,0,0,0,1,0
64,How to use Core Exercises Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,1-5 min,2,,,"Educational, core, Core series",Real,Video,0,0,0,1,0
311,Hula Hoop Fun Class,Active,Mark Boateng,Get energised,Beginner,1,6-15 min,3,,,"Hula Hoop, none",Real,Video,0,0,0,1,0
170,Input vs output,Nutrition ,Jess Vergeer,GOE Academy,Beginner,1,6-15 min,3,,,"Educational, building blocks, none",Real,"Recepie, Video",0,1,0,1,0
248,Intro to Thai Stretching,Rest,Sophon,,Beginner,1,<1 min (Shorts),1,,,"Thai Stretching Classes, Stretching, Thai Stretching",Real,Video,0,0,0,1,0
258,Jab Cross - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
252,Jumping Jack - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
270,Jumping Jack Easy - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
309,Kale Smoothie,Nutrition ,Iain Mcbride,"Short and sweet, healthy breakfast",Beginner,1,1-5 min,2,,,"quick and easy, drinks, guilt free, none, veggie",Real,Video,0,0,0,1,0
420,Kettlebell stretching for Muay Thai,Active,Bao,,Beginner,1,1-5 min,2,,,Muay Thai,Real,Video,0,0,0,1,0
154,Knee Lifts - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
390,Knee Up - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
41,Knees Up Toe Tap - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
331,Learning to Walk in Heels,Active,Walerija,,,0,,0,,,,Real,Video,0,0,0,1,0
336,Leg Extension - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
66,Legs Extension Crunch - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
207,Legs Extension Legs Up Crunch - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
9,Legs Extension with Pelvis Off The floor - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
78,Let's try Kettlebell training 2,Active,Mark Boateng,"Fitness Mojo, Pulse raiser",Intermediate,2,6-15 min,3,,,"Strenght, none, kettlebell",Real,Video,0,0,0,1,0
59,Let's try Kettlebell training 3,Active,Mark Boateng,"Fitness Mojo, Pulse raiser",Intermediate,2,6-15 min,3,,,"Strenght, none, kettlebell",Real,Video,0,0,0,1,0
251,Lets' try Kettlebell training 1,Active,Mark Boateng,"Fitness Mojo, Pulse raiser",Intermediate,2,6-15 min,3,,,"Strenght, none, kettlebell",Real,Video,0,0,0,1,0
120,Loctus/Salabhasana pose,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
142,Loving-kindness meditation,Rest,,,,0,,0,,,,Real,Unknown,0,0,0,0,0
89,Low Lunge - Yoga Library,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
393,Low Lunge with a Twist - Yoga Library,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
308,Low Step - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
301,Lunge - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
255,Lunge Forward and Back - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
61,Lunge Knee to Chest - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
257,Lying Twist - Yoga Library,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
302,March - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
297,Meditation - Conditioning of the Mind,Rest,Julie Chinmayi,"Meditation, Mind and body",Beginner,1,6-15 min,3,,,"Yoga Meditation, Relaxation",Real,Video,0,0,0,1,0
316,Meditation - Exercises for Sitting Comfortably,Rest,Julie Chinmayi,"Meditation, Mind and body",Beginner,1,6-15 min,3,,,"Yoga Meditation, Relaxation",Real,Video,0,0,0,1,0
371,Meditation - In Three Minds,Rest,Julie Chinmayi,"Meditation, Mind and body",Beginner,1,6-15 min,3,,,"Yoga Meditation, Relaxation",Real,Video,0,0,0,1,0
47,Meditation - Poses for Sitting Comfortably,Rest,Julie Chinmayi,"Meditation, Relax, Mind and Body",Beginner,1,6-15 min,3,,,"Yoga Meditation, Relaxation",Real,Video,0,0,0,1,0
87,Mindfulness meditation,Rest,,,,0,,0,,,,Real,Unknown,0,0,0,0,0
110,Mountain Pose,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
134,Muay Thai Introduction,Active,Bao,,Beginner,1,<1 min (Shorts),1,,,Muay Thai,Real,Video,0,0,0,1,0
17,Muay Thai Training For Beginners,Active,Bao,,Beginner,1,6-15 min,3,,,Muay Thai,Real,Video,0,0,0,1,0
304,Muay Thai Trainings with people,Active,Bao,,Beginner,1,6-15 min,3,,,Muay Thai,Real,Video,0,0,0,1,0
194,Nature meditation,Rest,,,,0,,0,,,,Real,Unknown,0,0,0,0,0
391,Opposite Hand to Knee - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
117,Overnight Oats,Nutrition ,Jess and Iain,"Healthy breakfast, short and sweet, quick and easy",Beginner,1,6-15 min,3,,,"breakfast, veggie, none",Real,"Recepie, Video",0,1,0,1,0
295,Pan Fried Salmon,Nutrition ,Jess and Iain,Dinner,Beginner,1,6-15 min,3,,,"cooking, none, dinner, fish",Real,"Recepie, Video",0,1,0,1,0
28,"Passionate, Feminine Dance",Active,Walerija,,,0,,0,,,,Real,Video,0,0,0,1,0
141,Pelvis Off the Floor With Straight Legs -Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
199,Pigeon/Swan pose/Eka Pada Rajakapotasana,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
15,Plank Alternated Foot Lift - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
88,Plank on Knees - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
266,Plow pose,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
263,Pranayama,Rest,Nitti,,Intermediate,2,6-15 min,3,,,"Pranayama, Yoga, breathing exercises",Real,Video,0,0,0,1,0
223,Pranayama - Anuloma Viloma,Rest,Julie Chinmayi,"Take a breath, Mind and Body",Intermediate,2,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
244,Pranayama - Anuloma Viloma (without mudra),Rest,Julie Chinmayi,"Take abreath, Mind and Body",Intermediate,2,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
260,Pranayama - Bhastrika,Rest,Julie Chinmayi,"Take a breath, Mind and Body",Beginner,1,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
344,Pranayama - Chandra Bhedi,Rest,Julie Chinmayi,"Take abreath, Mind and Body",Beginner,1,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
104,Pranayama - Clavicular Breathing,Rest,Julie Chinmayi,"Take abreath, Mind and Body",Beginner,1,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
150,Pranayama - Introduction to the The Yogi's Breath,Rest,Julie Chinmayi,"Take abreath, Mind and Body",Intermediate,2,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
140,Pranayama - Lions Breath,Rest,Julie Chinmayi,"Take a breath, Mind and Body",Beginner,1,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
68,Pranayama - Nadi Shodhana,Rest,Julie Chinmayi,"Take a breath, Mind and Body",Beginner,1,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
4,Pranayama - Sama Vritti,Rest,Julie Chinmayi,"Take a breath, Mind and Body",Beginner,1,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
343,Pranayama - Surya Bhedi,Rest,Julie Chinmayi,"Take abreath, Mind and Body",Beginner,1,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
57,Pranayama - Thoracic Breathing,Rest,Julie Chinmayi,"Take a breath, Mind and Body",Beginner,1,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
305,Pranayama - Ujjayi (Victorious) Breath,Rest,Julie Chinmayi,"Take a breath, Mind and Body",Beginner,1,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
234,Pranayama - Yogic Breath,Rest,Julie Chinmayi,"Take a breath, Mind and Body",Intermediate,2,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
52,Pranayama - Yogic practice of focusing on breath,Rest,Julie Chinmayi,"Take abreath, Mind and Body",Intermediate,2,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
2,Pranayama Prana Shuddhi,Rest,Julie Chinmayi ,"Take a breath, relax, mind and body",Beginner,1,6-15 min,3,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
19,Prayer - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
269,Push Up - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
402,Relaxation - Body Awareness,Rest,Julie Chinmayi,"Relax, Mind and Body",Beginner,1,6-15 min,3,,,Relaxation,Real,Video,0,0,0,1,0
313,Relaxation - Connecting Body and Mind,Rest,Julie Chinmayi,"Relax, Mind and Body",Intermediate,2,15 - 30 min,4,,,Relaxation,Real,Video,0,0,0,1,0
26,Relaxation - Journaling,Rest,Julie Chinmayi,"My evening routine, Relax, Check why",Beginner,1,6-15 min,3,,,"Educational, Relaxation",Real,Audio,1,0,0,0,0
184,Relaxation - Science of Breath,Rest,Julie Chinmayi,"Meditation, Mind and body",Beginner,1,6-15 min,3,,,Relaxation,Real,Video,0,0,0,1,0
187,Relaxation - The Art of Relaxation,Rest,Julie Chinmayi,"Relax, Mind and Body, Take a breath",Beginner,1,6-15 min,3,,,Relaxation,Real,Video,0,0,0,1,0
44,Relaxation - The Importance Of Sleep,Rest,Julie Chinmayi,"My evening routine, Relax, Check why",Beginner,1,1-5 min,2,,,"Educational, Relaxation",Real,Audio,1,0,0,0,0
130,Romantic Rumba,Active,Walerija,,,0,,0,,,,Real,Video,0,0,0,1,0
360,Seated Yoga Flow,Rest,Ola Kwiatkowska,"Stretching, Yoga",Beginner,1,1-5 min,2,,,"body weight, Yoga Office Workout, Yoga",Real,Video,0,0,0,1,0
245,Seated forward Fold Pose,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
256,Self Massage for recovery,Rest,Sophon,,Beginner,1,1-5 min,2,,,"Yoga, Meditation",Real,Video,0,0,0,1,0
271,Shake Out Your Stress. Getting Rid of Extra Calories,Active,Walerija,,,0,,0,,,,Real,Video,0,0,0,1,0
404,Shoulder Press - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
155,Shoulder Stand Pose,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
428,Shoulder Tap - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
71,Shoulder blade Lift - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
388,Side Lunge - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
159,Side Plank Hold - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
406,Side Plank Pulse - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
272,Squat Knee - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
147,Squat Lunge - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
206,Stand and Tilt - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
279,Standing Crunch - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
315,Standing Twist - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
332,Straight Leg Crunch - Core Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Core Exercises Library, Body Weight, Core",Real,Video,0,0,0,1,0
65,Sun Warrior Pose,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
326,Thai Stretching Class 1 1-7,Rest,Sophon,,Intermediate,2,15 - 30 min,4,,,"Thai Stretching Classes, Stretching, Thai Stretching",Real,Video,0,0,0,1,0
421,Thai Stretching Class 2 8-13,Rest,Sophon,,Intermediate,2,15 - 30 min,4,,,"Thai Stretching Classes, Stretching, Thai Stretching",Real,Video,0,0,0,1,0
169,Thai Stretching Class 3 14-19,Rest,Sophon,,Intermediate,2,15 - 30 min,4,,,"Thai Stretching Classes, Stretching, Thai Stretching",Real,Video,0,0,0,1,0
77,Thai-Chi Introduction,Rest,Bao,,Beginner,1,<1 min (Shorts),1,,,Thai-Chi,Real,Video,0,0,0,1,0
291,Thai-Chi for Beginners 1,Rest,Bao,,Beginner,1,6-15 min,3,,,Thai-Chi,Real,Video,0,0,0,1,0
351,Thai-Chi for Beginners 2,Rest,Bao,,Beginner,1,6-15 min,3,,,Thai-Chi,Real,Video,0,0,0,1,0
119,Thai-Chi for Beginners 3,Rest,Bao,,Beginner,1,6-15 min,3,,,Thai-Chi,Real,Video,0,0,0,1,0
214,Thai-Chi with Ross,Rest,Bao,,Beginner,1,6-15 min,3,,,Thai-Chi,Real,Video,0,0,0,1,0
354,Tree Pose/Vrikshasana,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
359,Triangle Pose/Trikonasana,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
181,Tricep Dips - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
349,Tricep Push Up - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
381,"Turkey, Red Kidney Bean and Mediterranean Stew",Nutrition ,Jess and Iain,Dinner,Beginner,1,6-15 min,3,,,"cooking, meat, dinner, none",Real,"Recepie, Video",0,1,0,1,0
100,Upper Cut - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
362,Upward Facing Dog/Urdhva Mukha Shvanasana,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
136,Vegan Meringue,Nutrition ,Jess and Iain,Healthy dessert,Beginner,1,6-15 min,3,,,"vegan, desserts, guilt free, none",Real,"Recepie, Video",0,1,0,1,0
177,Walking Meditation,Rest,Sophon,,Intermediate,2,1-5 min,2,,,"Yoga Meditation, Meditation",Real,Video,0,0,0,1,0
413,Warrior 1 Pose/Virabhadrasana,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
85,Warrior 2/Virabhadrasana II,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
426,Warrior 3/Virabhadrasana III,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
40,What does it mean to Meditate,Rest,Julie Chinmayi,"Meditation, Mind and body",Beginner,1,1-5 min,2,,,"Educational, none",Real,Audio,1,0,0,0,0
341,What is Yoga Nidra,Rest,Julie Chinmayi,Mind and Body,Beginner,1,1-5 min,2,,,"Educational, Yoga",Real,Video,0,0,0,1,0
3,What is meditation,Rest,,,,0,,0,,,,Real,Unknown,0,0,0,0,0
312,What it is and how to use Bodyweight Exercises Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
306,Whole body dumbbell workout - intermediate 1,Active,Mark Boateng,Pulse raiser,Intermediate,2,6-15 min,3,,,"Strenght, whole body, Dumbell, none",Real,Video,0,0,0,1,0
69,Whole body dumbbell workout - intermediate 2,Active,Mark Boateng,Pulse raiser,Intermediate,2,6-15 min,3,,,"Strenght, whole body, Dumbell, none",Real,Video,0,0,0,1,0
209,Whole body dumbbell workout - intermediate 3,Active,Mark Boateng,Pulse raiser,Intermediate,2,6-15 min,3,,,"Strenght, whole body, Dumbell, none",Real,Video,0,0,0,1,0
416,Why is releasing your emotions a good thing?,Rest,Julie Chinmayi,Check why,Beginner,1,6-15 min,3,,,"Emotional release, none",Real,Audio,1,0,0,0,0
254,Why you should keep your CORE strong,Active,Ola Kwiatkowska,Check Why,Beginner,1,,0,,,"Educational, Core series",Real,Audio,1,0,0,0,0
335,Wide - Legged Standing Forward Bend,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
340,Wide Squat - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
112,Wide Squat Hold - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
225,Wide Squat Pulse - Bodyweight Library,Active,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Bodyweight Exercises Library, library, Body weight",Real,Video,0,0,0,1,0
33,Workout with Resistance Bands for Beginners,Active,Mark Boateng,Get started,Beginner,1,6-15 min,3,,,"Strenght, none, resistance bands",Real,Video,0,0,0,1,0
74,Yoga - Poses Library,Rest,Ola Kwiatkowska,Get to know the technique,Beginner,1,<1 min (Shorts),1,,,"Yoga Poses Library, body weight, Yoga",Real,Video,0,0,0,1,0
48,Yoga - The Moon Salutation,Rest,Julie Chinmayi,"Mind and body, My evening routine",Beginner,1,6-15 min,3,,,Yoga,Real,Video,0,0,0,1,0
127,Yoga - The Sun Salutation,Rest,Julie Chinmayi,"Mind and body, My morning routine",Beginner,1,6-15 min,3,,,Yoga,Real,Video,0,0,0,1,0
114,Yoga for Becoming Advanced,Active,Nitti,,Advanced,0,6-15 min,3,,,Yoga,Real,Video,0,0,0,1,0
97,Yoga for Beginners,Active,Nitti,,Beginner,1,6-15 min,3,,,Yoga,Real,Video,0,0,0,1,0
226,Yoga for Beginners With Klaudia,Active,Nitti,,Beginner,1,6-15 min,3,,,Yoga,Real,Video,0,0,0,1,0
215,Yoga for Concentration,Rest,Julie Chinmayi,Mind and body,Intermediate,2,15 - 30 min,4,,,Yoga,Real,Video,0,0,0,1,0
58,Yoga for Cyclists by Julie,Rest,Julie Chinmayi,Mind and body,Beginner,1,6-15 min,3,,,Yoga,Real,Video,0,0,0,1,0
124,Yoga for Energy,Rest,Julie Chinmayi,Mind and body,Intermediate,2,15 - 30 min,4,,,Yoga,Real,Video,0,0,0,1,0
107,Yoga for Grumpy Knees,Rest,Julie Chinmayi,Mind and body,Beginner,1,6-15 min,3,,,Yoga,Real,Video,0,0,0,1,0
84,Yoga for Intermediate,Active,Nitti,,Intermediate,2,6-15 min,3,,,Yoga,Real,Video,0,0,0,1,0
18,Yoga for Relaxation,Rest,Julie Chinmayi,"Relax, Mind and Body",Intermediate,2,15 - 30 min,4,,,"Pranayama, Breathing, Yoga",Real,Video,0,0,0,1,0
231,Yoga for The Lower Back,Rest,Julie Chinmayi,Mind and body,Beginner,1,6-15 min,3,,,Yoga,Real,Video,0,0,0,1,0
99,Yoga foundations - Concentration,Rest,Julie Chinmayi,Mind and body,Beginner,1,6-15 min,3,,,"Yoga Foundations, Yoga",Real,Video,0,0,0,1,0
323,Yoga foundations - Finding balance,Rest,Julie Chinmayi,Mind and body,Intermediate,2,15 - 30 min,4,,,"Yoga Foundations, Yoga, Relaxation",Real,Video,0,0,0,1,0
383,Yoga foundations - Non-attachment,Rest,Julie Chinmayi,Mind and body,Beginner,1,6-15 min,3,,,"emotional release, Yoga Foundations, Yoga",Real,Video,0,0,0,1,0
