warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id
Prague_3,2021-03-29,4491.0,,0,0,0,0,0,0,0,0.0,0,,,974.0,19028.0,Prague_3_2021-03-29
Prague_3,2021-03-30,4717.0,,0,0,0,0,0,0,0,0.0,0,,,996.0,19028.0,Prague_3_2021-03-30
Prague_3,2021-03-31,5062.0,,0,0,0,0,0,0,0,0.0,0,,,978.0,19061.0,Prague_3_2021-03-31
Prague_3,2021-04-01,5123.0,,0,0,0,0,0,0,0,0.0,0,,,967.0,19069.0,Prague_3_2021-04-01
Prague_3,2021-04-02,5360.0,Good Friday,1,0,0,0,0,0,0,0.0,0,,,1011.0,19127.0,Prague_3_2021-04-02
Prague_3,2021-04-03,4712.0,,1,0,0,0,0,0,0,0.0,0,,,988.0,19140.0,Prague_3_2021-04-03
Prague_3,2021-04-04,4303.0,,1,0,0,0,0,0,0,0.0,0,,,974.0,19116.0,Prague_3_2021-04-04
Prague_3,2021-04-05,3934.0,Easter Monday,1,0,0,1,0,0,0,0.0,0,,,985.0,19087.0,Prague_3_2021-04-05
Prague_3,2021-04-06,4782.0,,0,0,0,0,0,0,0,0.0,0,,,998.0,19099.0,Prague_3_2021-04-06
Prague_3,2021-04-07,4560.0,,0,0,0,0,0,0,0,0.0,0,,,984.0,19099.0,Prague_3_2021-04-07
Prague_3,2021-04-08,4737.0,,0,0,0,0,0,0,0,0.0,0,,,971.0,19048.0,Prague_3_2021-04-08
Prague_3,2021-04-09,4933.0,,0,0,0,0,0,0,0,0.0,0,,,971.0,18990.0,Prague_3_2021-04-09
Prague_3,2021-04-10,4813.0,,0,0,0,0,0,0,0,0.0,0,,,969.0,18948.0,Prague_3_2021-04-10
Prague_3,2021-04-11,4024.0,,0,0,0,0,0,0,0,0.0,0,,,948.0,18915.0,Prague_3_2021-04-11
Prague_3,2021-04-12,4602.0,,0,0,0,0,0,0,0,0.0,0,,,966.0,18882.0,Prague_3_2021-04-12
Prague_3,2021-04-13,4433.0,,0,0,0,0,0,0,0,0.0,0,,,969.0,18820.0,Prague_3_2021-04-13
Prague_3,2021-04-14,4374.0,,0,0,0,0,0,0,0,0.0,0,,,959.0,18774.0,Prague_3_2021-04-14
Prague_3,2021-04-15,4632.0,,0,0,0,0,0,0,0,0.0,0,,,976.0,18724.0,Prague_3_2021-04-15
Prague_3,2021-04-16,4847.0,,0,0,0,0,0,0,0,0.0,0,,,962.0,18668.0,Prague_3_2021-04-16
Prague_3,2021-04-17,4723.0,,0,0,0,0,0,0,0,0.0,0,,,968.0,18620.0,Prague_3_2021-04-17
Prague_3,2021-04-18,4021.0,,0,0,0,0,0,0,0,0.0,0,,,949.0,18558.0,Prague_3_2021-04-18
Prague_3,2021-04-19,4309.0,,0,0,0,0,0,0,0,0.0,0,,,956.0,18517.0,Prague_3_2021-04-19
Prague_3,2021-04-20,4354.0,,0,0,0,0,0,0,0,0.0,0,,,958.0,18469.0,Prague_3_2021-04-20
Prague_3,2021-04-21,4323.0,,0,0,0,0,0,0,0,0.0,0,,,955.0,18432.0,Prague_3_2021-04-21
Prague_3,2021-04-22,4585.0,,0,0,0,0,0,0,0,0.0,0,,,953.0,18430.0,Prague_3_2021-04-22
Prague_3,2021-04-23,4947.0,,0,0,0,0,0,0,0,0.0,0,,,948.0,18388.0,Prague_3_2021-04-23
Prague_3,2021-04-24,4375.0,,0,0,0,0,0,0,0,0.0,0,,,947.0,18333.0,Prague_3_2021-04-24
Prague_3,2021-04-25,3974.0,,0,0,0,0,0,0,0,0.0,0,,,944.0,18313.0,Prague_3_2021-04-25
Prague_3,2021-04-26,4390.0,,0,0,0,0,0,0,0,0.0,0,,,946.0,18242.0,Prague_3_2021-04-26
Prague_3,2021-04-27,4174.0,,0,0,0,0,0,0,0,0.0,0,,,955.0,18216.0,Prague_3_2021-04-27
Prague_3,2021-04-28,4450.0,,0,0,0,0,0,0,0,0.0,0,,,950.0,18191.0,Prague_3_2021-04-28
Prague_3,2021-04-29,4548.0,,0,0,0,0,0,0,0,0.0,0,,,958.0,18158.0,Prague_3_2021-04-29
Prague_3,2021-04-30,5022.0,,0,0,0,0,0,0,0,0.0,0,,,954.0,18110.0,Prague_3_2021-04-30
Prague_3,2021-05-01,4263.0,Labour Day,1,0,0,0,0,0,0,0.0,0,,,954.0,18058.0,Prague_3_2021-05-01
Prague_3,2021-05-02,4106.0,,0,0,0,0,0,0,0,0.0,0,,,954.0,17942.0,Prague_3_2021-05-02
Prague_3,2021-05-03,4362.0,,0,0,0,0,0,0,0,0.0,0,,,957.0,17872.0,Prague_3_2021-05-03
Prague_3,2021-05-04,4274.0,,0,0,0,0,0,0,0,0.0,0,,,946.0,17848.0,Prague_3_2021-05-04
Prague_3,2021-05-05,4125.0,,0,0,0,0,0,0,0,0.0,0,,,937.0,17813.0,Prague_3_2021-05-05
Prague_3,2021-05-06,4506.0,,0,0,0,0,0,0,0,0.0,0,,,940.0,17750.0,Prague_3_2021-05-06
Prague_3,2021-05-07,5118.0,,0,0,0,0,0,0,0,0.0,0,,,964.0,17739.0,Prague_3_2021-05-07
Prague_3,2021-05-08,4863.0,Den osvobozeni,1,0,0,1,0,0,0,0.0,0,,,997.0,17779.0,Prague_3_2021-05-08
Prague_3,2021-05-09,4148.0,,0,0,0,0,0,0,0,0.0,0,,,952.0,17757.0,Prague_3_2021-05-09
Prague_3,2021-05-10,4264.0,,0,0,0,0,0,0,0,0.0,0,,,943.0,17718.0,Prague_3_2021-05-10
Prague_3,2021-05-11,3659.0,,0,0,0,0,0,0,0,0.0,0,,,928.0,17676.0,Prague_3_2021-05-11
Prague_3,2021-05-12,3941.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,17613.0,Prague_3_2021-05-12
Prague_3,2021-05-13,4683.0,,0,0,0,0,0,0,0,0.0,0,,,955.0,17610.0,Prague_3_2021-05-13
Prague_3,2021-05-14,5029.0,,0,0,0,0,0,0,0,0.0,0,,,954.0,17623.0,Prague_3_2021-05-14
Prague_3,2021-05-15,4497.0,,0,0,0,0,0,0,0,0.0,0,,,961.0,17602.0,Prague_3_2021-05-15
Prague_3,2021-05-16,3870.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,17553.0,Prague_3_2021-05-16
Prague_3,2021-05-17,4238.0,,0,0,0,0,0,0,0,0.0,0,,,932.0,17514.0,Prague_3_2021-05-17
Prague_3,2021-05-18,4201.0,,0,0,0,0,0,0,0,0.0,0,,,943.0,17535.0,Prague_3_2021-05-18
Prague_3,2021-05-19,4228.0,,0,0,0,0,0,0,0,0.0,0,,,935.0,17512.0,Prague_3_2021-05-19
Prague_3,2021-05-20,4391.0,,0,0,0,0,0,0,0,0.0,0,,,936.0,17518.0,Prague_3_2021-05-20
Prague_3,2021-05-21,4829.0,,0,0,0,0,0,0,0,0.0,0,,,948.0,17505.0,Prague_3_2021-05-21
Prague_3,2021-05-22,4142.0,,0,0,0,0,0,0,0,0.0,0,,,937.0,17486.0,Prague_3_2021-05-22
Prague_3,2021-05-23,3878.0,,0,0,0,0,0,0,0,0.0,0,,,935.0,17431.0,Prague_3_2021-05-23
Prague_3,2021-05-24,4196.0,,0,0,0,0,0,0,0,0.0,0,,,937.0,17421.0,Prague_3_2021-05-24
Prague_3,2021-05-25,4233.0,,0,0,0,0,0,0,0,0.0,0,,,946.0,17435.0,Prague_3_2021-05-25
Prague_3,2021-05-26,4208.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,17434.0,Prague_3_2021-05-26
Prague_3,2021-05-27,4246.0,,0,0,0,0,0,0,0,0.0,0,,,939.0,17427.0,Prague_3_2021-05-27
Prague_3,2021-05-28,4772.0,,0,0,0,0,0,0,0,0.0,0,,,944.0,17438.0,Prague_3_2021-05-28
Prague_3,2021-05-29,4032.0,,0,0,0,0,0,0,0,0.0,0,,,943.0,17407.0,Prague_3_2021-05-29
Prague_3,2021-05-30,3802.0,,0,0,0,0,0,0,0,0.0,0,,,932.0,17374.0,Prague_3_2021-05-30
Prague_3,2021-05-31,3906.0,,0,0,0,0,0,0,0,0.0,0,,,933.0,17347.0,Prague_3_2021-05-31
Prague_3,2021-06-01,3953.0,,0,0,0,0,0,0,0,0.0,0,,,927.0,17314.0,Prague_3_2021-06-01
Prague_3,2021-06-02,4094.0,,0,0,0,0,0,0,0,0.0,0,,,926.0,17291.0,Prague_3_2021-06-02
Prague_3,2021-06-03,4134.0,,0,0,0,0,0,0,0,0.0,0,,,938.0,17281.0,Prague_3_2021-06-03
Prague_3,2021-06-04,4738.0,,0,0,0,0,0,0,0,0.0,0,,,943.0,17307.0,Prague_3_2021-06-04
Prague_3,2021-06-05,3777.0,,0,0,0,0,0,0,0,0.0,0,,,932.0,17282.0,Prague_3_2021-06-05
Prague_3,2021-06-06,3807.0,,0,0,0,0,0,0,0,0.0,0,,,931.0,17213.0,Prague_3_2021-06-06
Prague_3,2021-06-07,4064.0,,0,0,0,0,0,0,0,0.0,0,,,933.0,17083.0,Prague_3_2021-06-07
Prague_3,2021-06-08,4209.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,17046.0,Prague_3_2021-06-08
Prague_3,2021-06-09,4076.0,,0,0,0,0,0,0,0,0.0,0,,,942.0,17035.0,Prague_3_2021-06-09
Prague_3,2021-06-10,4241.0,,0,0,0,0,0,0,0,0.0,0,,,932.0,17071.0,Prague_3_2021-06-10
Prague_3,2021-06-11,4669.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,17086.0,Prague_3_2021-06-11
Prague_3,2021-06-12,3722.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,17008.0,Prague_3_2021-06-12
Prague_3,2021-06-13,3606.0,,0,0,0,0,0,0,0,0.0,0,,,914.0,16918.0,Prague_3_2021-06-13
Prague_3,2021-06-14,3876.0,,0,0,0,0,0,0,0,0.0,0,,,930.0,16868.0,Prague_3_2021-06-14
Prague_3,2021-06-15,4124.0,,0,0,0,0,0,0,0,0.0,0,,,927.0,16874.0,Prague_3_2021-06-15
Prague_3,2021-06-16,3995.0,,0,0,0,0,0,0,0,0.0,0,,,936.0,16883.0,Prague_3_2021-06-16
Prague_3,2021-06-17,3968.0,,0,0,0,0,0,0,0,0.0,0,,,927.0,16887.0,Prague_3_2021-06-17
Prague_3,2021-06-18,4410.0,,0,0,0,0,0,0,0,0.0,0,,,933.0,16888.0,Prague_3_2021-06-18
Prague_3,2021-06-19,3810.0,,0,0,0,0,0,0,0,0.0,0,,,932.0,16845.0,Prague_3_2021-06-19
Prague_3,2021-06-20,3531.0,,0,0,0,0,0,0,0,0.0,0,,,924.0,16786.0,Prague_3_2021-06-20
Prague_3,2021-06-21,3889.0,,0,0,0,0,0,0,0,0.0,0,,,939.0,16765.0,Prague_3_2021-06-21
Prague_3,2021-06-22,4238.0,,0,0,0,0,0,0,0,0.0,0,,,933.0,16795.0,Prague_3_2021-06-22
Prague_3,2021-06-23,4035.0,,0,0,0,0,0,0,0,0.0,0,,,942.0,16805.0,Prague_3_2021-06-23
Prague_3,2021-06-24,3844.0,,0,0,0,0,0,0,0,0.0,0,,,938.0,16776.0,Prague_3_2021-06-24
Prague_3,2021-06-25,4292.0,,0,0,0,0,0,0,0,0.0,0,,,932.0,16760.0,Prague_3_2021-06-25
Prague_3,2021-06-26,3741.0,,0,0,0,0,0,0,0,0.0,0,,,937.0,16734.0,Prague_3_2021-06-26
Prague_3,2021-06-27,3540.0,,0,0,0,0,0,0,0,0.0,0,,,925.0,16656.0,Prague_3_2021-06-27
Prague_3,2021-06-28,3780.0,,0,0,0,0,0,0,0,0.0,0,,,924.0,16614.0,Prague_3_2021-06-28
Prague_3,2021-06-29,4140.0,,0,0,0,0,0,0,0,0.0,0,,,940.0,16633.0,Prague_3_2021-06-29
Prague_3,2021-06-30,3792.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,16667.0,Prague_3_2021-06-30
Prague_3,2021-07-01,3803.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,16692.0,Prague_3_2021-07-01
Prague_3,2021-07-02,4550.0,,0,0,0,0,0,0,0,0.0,0,,,949.0,16712.0,Prague_3_2021-07-02
Prague_3,2021-07-03,3375.0,,0,0,0,0,0,0,0,0.0,0,,,929.0,16684.0,Prague_3_2021-07-03
Prague_3,2021-07-04,3150.0,,0,0,0,0,0,0,0,0.0,0,,,920.0,16624.0,Prague_3_2021-07-04
Prague_3,2021-07-05,3279.0,Cyrila a Metodej,1,0,0,0,0,0,0,0.0,0,,,941.0,16607.0,Prague_3_2021-07-05
Prague_3,2021-07-06,3536.0,Jan Hus,1,0,0,0,0,0,0,0.0,0,,,926.0,16604.0,Prague_3_2021-07-06
Prague_3,2021-07-07,3594.0,,0,0,0,0,0,0,0,0.0,0,,,933.0,16610.0,Prague_3_2021-07-07
Prague_3,2021-07-08,3619.0,,0,0,0,0,0,0,0,0.0,0,,,929.0,16601.0,Prague_3_2021-07-08
Prague_3,2021-07-09,4125.0,,0,0,0,0,0,0,0,0.0,0,,,943.0,16614.0,Prague_3_2021-07-09
Prague_3,2021-07-10,3512.0,,0,0,0,0,0,0,0,0.0,0,,,935.0,16578.0,Prague_3_2021-07-10
Prague_3,2021-07-11,3362.0,,0,0,0,0,0,0,0,0.0,0,,,924.0,16525.0,Prague_3_2021-07-11
Prague_3,2021-07-12,3758.0,,0,0,0,0,0,0,0,0.0,0,,,927.0,16541.0,Prague_3_2021-07-12
Prague_3,2021-07-13,3923.0,,0,0,0,0,0,0,0,0.0,0,,,944.0,16604.0,Prague_3_2021-07-13
Prague_3,2021-07-14,3782.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,16600.0,Prague_3_2021-07-14
Prague_3,2021-07-15,3690.0,,0,0,0,0,0,0,0,0.0,0,,,939.0,16587.0,Prague_3_2021-07-15
Prague_3,2021-07-16,4261.0,,0,0,0,0,0,0,0,0.0,0,,,942.0,16581.0,Prague_3_2021-07-16
Prague_3,2021-07-17,3540.0,,0,0,0,0,0,0,0,0.0,0,,,936.0,16548.0,Prague_3_2021-07-17
Prague_3,2021-07-18,3642.0,,0,0,0,0,0,0,0,0.0,0,,,925.0,16504.0,Prague_3_2021-07-18
Prague_3,2021-07-19,3831.0,,0,0,0,0,0,0,0,0.0,0,,,937.0,16522.0,Prague_3_2021-07-19
Prague_3,2021-07-20,3761.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,16570.0,Prague_3_2021-07-20
Prague_3,2021-07-21,3638.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,16572.0,Prague_3_2021-07-21
Prague_3,2021-07-22,3762.0,,0,0,0,0,0,0,0,0.0,0,,,934.0,16510.0,Prague_3_2021-07-22
Prague_3,2021-07-23,4015.0,,0,0,0,0,0,0,0,0.0,0,,,933.0,16491.0,Prague_3_2021-07-23
Prague_3,2021-07-24,3527.0,,0,0,0,0,0,0,0,0.0,0,,,922.0,16456.0,Prague_3_2021-07-24
Prague_3,2021-07-25,3481.0,,0,0,0,0,0,0,0,0.0,0,,,926.0,16435.0,Prague_3_2021-07-25
Prague_3,2021-07-26,3854.0,,0,0,0,0,0,0,0,0.0,0,,,932.0,16475.0,Prague_3_2021-07-26
Prague_3,2021-07-27,3794.0,,0,0,0,0,0,0,0,0.0,0,,,943.0,16503.0,Prague_3_2021-07-27
Prague_3,2021-07-28,3668.0,,0,0,0,0,0,0,0,0.0,0,,,939.0,16515.0,Prague_3_2021-07-28
Prague_3,2021-07-29,3704.0,,0,0,0,0,0,0,0,0.0,0,,,929.0,16463.0,Prague_3_2021-07-29
Prague_3,2021-07-30,4183.0,,0,0,0,0,0,0,0,0.0,0,,,937.0,16425.0,Prague_3_2021-07-30
Prague_3,2021-07-31,3554.0,,0,0,0,0,0,0,0,0.0,0,,,924.0,16365.0,Prague_3_2021-07-31
Prague_3,2021-08-01,3652.0,,0,0,0,0,0,0,0,0.0,0,,,924.0,16326.0,Prague_3_2021-08-01
Prague_3,2021-08-02,3862.0,,0,0,0,0,0,0,0,0.0,0,,,931.0,16359.0,Prague_3_2021-08-02
Prague_3,2021-08-03,3678.0,,0,0,0,0,0,0,0,0.0,0,,,936.0,16366.0,Prague_3_2021-08-03
Prague_3,2021-08-04,3546.0,,0,0,0,0,0,0,0,0.0,0,,,923.0,16389.0,Prague_3_2021-08-04
Prague_3,2021-08-05,3807.0,,0,0,0,0,0,0,0,0.0,0,,,936.0,16388.0,Prague_3_2021-08-05
Prague_3,2021-08-06,4009.0,,0,0,0,0,0,0,0,0.0,0,,,946.0,16380.0,Prague_3_2021-08-06
Prague_3,2021-08-07,3430.0,,0,0,0,0,0,0,0,0.0,0,,,938.0,16355.0,Prague_3_2021-08-07
Prague_3,2021-08-08,3590.0,,0,0,0,0,0,0,0,0.0,0,,,929.0,16313.0,Prague_3_2021-08-08
Prague_3,2021-08-09,3837.0,,0,0,0,0,0,0,0,0.0,0,,,937.0,16339.0,Prague_3_2021-08-09
Prague_3,2021-08-10,3802.0,,0,0,0,0,0,0,0,0.0,0,,,935.0,16355.0,Prague_3_2021-08-10
Prague_3,2021-08-11,3696.0,,0,0,0,0,0,0,0,0.0,0,,,923.0,16349.0,Prague_3_2021-08-11
Prague_3,2021-08-12,3701.0,,0,0,0,0,0,0,0,0.0,0,,,942.0,16332.0,Prague_3_2021-08-12
Prague_3,2021-08-13,4063.0,,0,0,0,0,0,0,0,0.0,0,,,946.0,16315.0,Prague_3_2021-08-13
Prague_3,2021-08-14,3550.0,,0,0,0,0,0,0,0,0.0,0,,,940.0,16317.0,Prague_3_2021-08-14
Prague_3,2021-08-15,3708.0,,0,0,0,0,0,0,0,0.0,0,,,938.0,16274.0,Prague_3_2021-08-15
Prague_3,2021-08-16,3827.0,,0,0,0,0,0,0,0,0.0,0,,,946.0,16286.0,Prague_3_2021-08-16
Prague_3,2021-08-17,3820.0,,0,0,0,0,0,0,0,0.0,0,,,941.0,16309.0,Prague_3_2021-08-17
Prague_3,2021-08-18,3594.0,,0,0,0,0,0,0,0,0.0,0,,,942.0,16282.0,Prague_3_2021-08-18
Prague_3,2021-08-19,3745.0,,0,0,0,0,0,0,0,0.0,0,,,943.0,16254.0,Prague_3_2021-08-19
Prague_3,2021-08-20,4114.0,,0,0,0,0,0,0,0,0.0,0,,,964.0,16291.0,Prague_3_2021-08-20
Prague_3,2021-08-21,3473.0,,0,0,0,0,0,0,0,0.0,0,,,941.0,16277.0,Prague_3_2021-08-21
Prague_3,2021-08-22,3799.0,,0,0,0,0,0,0,0,0.0,0,,,951.0,16287.0,Prague_3_2021-08-22
Prague_3,2021-08-23,4055.0,,0,0,0,0,0,0,0,0.0,0,,,954.0,16357.0,Prague_3_2021-08-23
Prague_3,2021-08-24,3871.0,,0,0,0,0,0,0,0,0.0,0,,,965.0,16400.0,Prague_3_2021-08-24
Prague_3,2021-08-25,3517.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,948.0,16382.0,Prague_3_2021-08-25
Prague_3,2021-08-26,3969.0,,0,0,0,0,0,0,0,0.0,0,9.46,0.0,952.0,16424.0,Prague_3_2021-08-26
Prague_3,2021-08-27,4235.0,,0,0,0,0,0,0,0,0.0,0,3.28,0.0,967.0,16460.0,Prague_3_2021-08-27
Prague_3,2021-08-28,3810.0,,0,0,0,0,0,0,0,0.0,0,4.37,0.0,938.0,16479.0,Prague_3_2021-08-28
Prague_3,2021-08-29,3870.0,,0,0,0,0,0,0,0,0.0,0,1.67,0.0,952.0,16467.0,Prague_3_2021-08-29
Prague_3,2021-08-30,3841.0,,0,0,0,0,0,0,0,0.0,0,1.21,0.0,946.0,16497.0,Prague_3_2021-08-30
Prague_3,2021-08-31,4191.0,,0,0,0,0,0,0,0,0.0,0,2.4,0.0,991.0,16560.0,Prague_3_2021-08-31
Prague_3,2021-09-01,3972.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1029.0,16627.0,Prague_3_2021-09-01
Prague_3,2021-09-02,3841.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,982.0,16654.0,Prague_3_2021-09-02
Prague_3,2021-09-03,4254.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,955.0,16692.0,Prague_3_2021-09-03
Prague_3,2021-09-04,3790.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,941.0,16701.0,Prague_3_2021-09-04
Prague_3,2021-09-05,3966.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,952.0,16697.0,Prague_3_2021-09-05
Prague_3,2021-09-06,3724.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,933.0,16726.0,Prague_3_2021-09-06
Prague_3,2021-09-07,3861.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,937.0,16746.0,Prague_3_2021-09-07
Prague_3,2021-09-08,3816.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,943.0,16744.0,Prague_3_2021-09-08
Prague_3,2021-09-09,3401.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,931.0,16719.0,Prague_3_2021-09-09
Prague_3,2021-09-10,4073.0,,0,0,0,0,0,0,0,0.0,0,4.72,0.0,946.0,16721.0,Prague_3_2021-09-10
Prague_3,2021-09-11,3805.0,,0,0,0,0,0,0,0,0.0,0,3.51,0.0,934.0,16696.0,Prague_3_2021-09-11
Prague_3,2021-09-12,3795.0,,0,0,0,0,0,0,0,0.0,0,2.51,0.0,939.0,16660.0,Prague_3_2021-09-12
Prague_3,2021-09-13,3816.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,939.0,16658.0,Prague_3_2021-09-13
Prague_3,2021-09-14,4128.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,948.0,16660.0,Prague_3_2021-09-14
Prague_3,2021-09-15,4126.0,,0,0,0,0,0,0,0,0.0,0,1.69,0.0,936.0,16673.0,Prague_3_2021-09-15
Prague_3,2021-09-16,4001.0,,0,0,0,0,0,0,0,0.0,0,6.17,0.0,951.0,16657.0,Prague_3_2021-09-16
Prague_3,2021-09-17,4406.0,,0,0,0,0,0,0,0,0.0,0,0.11,0.0,945.0,16690.0,Prague_3_2021-09-17
Prague_3,2021-09-18,4159.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,955.0,16717.0,Prague_3_2021-09-18
Prague_3,2021-09-19,4121.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,933.0,16694.0,Prague_3_2021-09-19
Prague_3,2021-09-20,4262.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,948.0,16737.0,Prague_3_2021-09-20
Prague_3,2021-09-21,4153.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,949.0,16777.0,Prague_3_2021-09-21
Prague_3,2021-09-22,4112.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,958.0,16792.0,Prague_3_2021-09-22
Prague_3,2021-09-23,4215.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,950.0,16817.0,Prague_3_2021-09-23
Prague_3,2021-09-24,4819.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,962.0,16915.0,Prague_3_2021-09-24
Prague_3,2021-09-25,3951.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,944.0,16930.0,Prague_3_2021-09-25
Prague_3,2021-09-26,3780.0,,0,0,0,0,0,0,0,0.0,0,0.13,0.0,937.0,16933.0,Prague_3_2021-09-26
Prague_3,2021-09-27,4304.0,,0,0,0,0,0,0,0,0.0,0,2.22,0.0,946.0,16982.0,Prague_3_2021-09-27
Prague_3,2021-09-28,5006.0,Den ceske statnosti,1,0,0,1,0,0,0,0.0,0,0.0,0.0,979.0,17129.0,Prague_3_2021-09-28
Prague_3,2021-09-29,4338.0,,0,0,0,0,0,0,0,0.0,0,0.4,0.0,951.0,17201.0,Prague_3_2021-09-29
Prague_3,2021-09-30,4196.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,941.0,17195.0,Prague_3_2021-09-30
Prague_3,2021-10-01,4796.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,950.0,17203.0,Prague_3_2021-10-01
Prague_3,2021-10-02,4158.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,934.0,17246.0,Prague_3_2021-10-02
Prague_3,2021-10-03,4194.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,946.0,17270.0,Prague_3_2021-10-03
Prague_3,2021-10-04,4282.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,941.0,17306.0,Prague_3_2021-10-04
Prague_3,2021-10-05,4215.0,,0,0,0,0,0,0,0,0.0,0,1.33,0.0,946.0,17356.0,Prague_3_2021-10-05
Prague_3,2021-10-06,4407.0,,0,0,0,0,0,0,0,0.0,0,5.18,0.0,952.0,17441.0,Prague_3_2021-10-06
Prague_3,2021-10-07,4484.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,943.0,17520.0,Prague_3_2021-10-07
Prague_3,2021-10-08,4823.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,953.0,17597.0,Prague_3_2021-10-08
Prague_3,2021-10-09,4105.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,943.0,17650.0,Prague_3_2021-10-09
Prague_3,2021-10-10,4223.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,944.0,17682.0,Prague_3_2021-10-10
Prague_3,2021-10-11,4576.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,952.0,17740.0,Prague_3_2021-10-11
Prague_3,2021-10-12,4516.0,,0,0,0,0,0,0,0,0.0,0,2.34,0.0,953.0,17819.0,Prague_3_2021-10-12
Prague_3,2021-10-13,4567.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,959.0,17891.0,Prague_3_2021-10-13
Prague_3,2021-10-14,4674.0,,0,0,0,0,0,0,0,0.0,0,0.99,0.0,971.0,17937.0,Prague_3_2021-10-14
Prague_3,2021-10-15,5255.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,976.0,17986.0,Prague_3_2021-10-15
Prague_3,2021-10-16,4378.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,955.0,18019.0,Prague_3_2021-10-16
Prague_3,2021-10-17,4400.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,957.0,18047.0,Prague_3_2021-10-17
Prague_3,2021-10-18,4455.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,959.0,18079.0,Prague_3_2021-10-18
Prague_3,2021-10-19,4389.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,960.0,18130.0,Prague_3_2021-10-19
Prague_3,2021-10-20,4219.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,960.0,18142.0,Prague_3_2021-10-20
Prague_3,2021-10-21,4687.0,,0,0,0,0,0,0,0,0.0,0,0.45,0.0,964.0,18182.0,Prague_3_2021-10-21
Prague_3,2021-10-22,4940.0,,0,0,0,0,0,0,0,0.0,0,0.11,0.0,955.0,18240.0,Prague_3_2021-10-22
Prague_3,2021-10-23,4601.0,,0,0,0,0,0,0,0,0.0,0,0.26,0.0,957.0,18269.0,Prague_3_2021-10-23
Prague_3,2021-10-24,4382.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,958.0,18249.0,Prague_3_2021-10-24
Prague_3,2021-10-25,4378.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,963.0,18264.0,Prague_3_2021-10-25
Prague_3,2021-10-26,4381.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,956.0,18263.0,Prague_3_2021-10-26
Prague_3,2021-10-27,5069.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,969.0,18318.0,Prague_3_2021-10-27
