ID,Target
ID_0IQD59A x m2,8.043846
ID_0IQD59A x m3,8.04444
ID_0IQD59A x m4,8.043846
ID_0IQD59A x m5,8.043846
ID_0IQD59A x m6,8.074181
ID_Y354BBK x m1,8.065028
ID_Y354BBK x m2,8.043846
ID_Y354BBK x m3,8.043796
ID_Y354BBK x m4,8.098683
ID_Y354BBK x m5,8.043846
ID_Y354BBK x m6,8.051267
ID_5A18Y6D x m1,8.052142
ID_5A18Y6D x m2,8.05669
ID_5A18Y6D x m3,8.107598
ID_5A18Y6D x m4,8.047767
ID_5A18Y6D x m5,8.077784
ID_5A18Y6D x m6,8.043846
ID_RXH4XFZ x m1,8.063175
ID_RXH4XFZ x m2,8.162202
ID_RXH4XFZ x m3,8.065955
ID_RXH4XFZ x m4,8.096008
ID_RXH4XFZ x m5,8.043846
ID_RXH4XFZ x m6,8.043846
ID_KS0ZLBT x m1,8.15284
ID_KS0ZLBT x m2,8.089836
ID_KS0ZLBT x m3,8.043152
ID_KS0ZLBT x m4,8.050392
ID_KS0ZLBT x m5,8.065028
ID_KS0ZLBT x m6,8.043846
ID_P6UF25E x m1,8.043846
ID_P6UF25E x m2,8.089836
ID_P6UF25E x m3,8.05947
ID_P6UF25E x m4,8.054837
ID_P6UF25E x m5,8.074181
ID_P6UF25E x m6,8.043152
ID_M2636FZ x m1,8.043846
ID_M2636FZ x m2,8.043152
ID_M2636FZ x m3,8.043846
ID_M2636FZ x m4,8.109381
ID_M2636FZ x m5,8.043846
ID_M2636FZ x m6,8.054837
ID_W1XHCDC x m1,8.05391
ID_W1XHCDC x m2,8.043846
ID_W1XHCDC x m3,8.047767
ID_W1XHCDC x m4,8.047767
ID_W1XHCDC x m5,8.043846
ID_W1XHCDC x m6,8.053018
ID_8S8T6KB x m1,8.043846
ID_8S8T6KB x m2,8.049517
ID_8S8T6KB x m3,8.043796
ID_8S8T6KB x m4,8.043846
ID_8S8T6KB x m5,8.051267
ID_8S8T6KB x m6,8.05391
ID_15XPFR6 x m1,8.043796
ID_15XPFR6 x m2,8.043796
ID_15XPFR6 x m3,8.043846
ID_15XPFR6 x m4,8.047767
ID_15XPFR6 x m5,8.061323
ID_15XPFR6 x m6,8.043846
ID_8ZYYVAD x m1,8.053018
ID_8ZYYVAD x m2,8.0969
ID_8ZYYVAD x m3,8.043846
ID_8ZYYVAD x m4,8.051267
ID_8ZYYVAD x m5,8.043846
ID_8ZYYVAD x m6,8.043846
ID_SL2D6U8 x m1,8.043846
ID_SL2D6U8 x m2,8.043846
ID_SL2D6U8 x m3,8.043846
ID_SL2D6U8 x m4,8.109381
ID_SL2D6U8 x m5,8.043846
ID_SL2D6U8 x m6,8.055763
ID_KH1VST7 x m1,8.053018
ID_KH1VST7 x m2,8.043846
ID_KH1VST7 x m3,8.052142
ID_KH1VST7 x m4,8.043846
ID_KH1VST7 x m5,8.066882
ID_KH1VST7 x m6,8.04444
ID_SZ7N0AT x m1,8.043846
ID_SZ7N0AT x m2,8.043846
ID_SZ7N0AT x m3,8.043846
ID_SZ7N0AT x m4,8.043846
ID_SZ7N0AT x m5,8.043152
ID_SZ7N0AT x m6,8.052142
ID_3QFX6HM x m1,8.043846
ID_3QFX6HM x m2,8.043846
ID_3QFX6HM x m3,8.043846
ID_3QFX6HM x m4,8.043846
ID_3QFX6HM x m5,8.053018
ID_3QFX6HM x m6,8.053018
ID_G0EPEQ7 x m1,8.043846
ID_G0EPEQ7 x m2,8.043846
ID_G0EPEQ7 x m3,8.043846
ID_G0EPEQ7 x m4,8.043846
ID_G0EPEQ7 x m5,8.076882
ID_G0EPEQ7 x m6,8.043846
ID_KHAA4M2 x m1,8.043846
ID_KHAA4M2 x m2,8.043846
ID_KHAA4M2 x m3,8.063175
ID_KHAA4M2 x m4,8.043846
ID_KHAA4M2 x m5,8.049517
ID_KHAA4M2 x m6,8.043846
ID_IRM4UZO x m1,8.058543
ID_IRM4UZO x m2,8.109381
ID_IRM4UZO x m3,8.046017
ID_IRM4UZO x m4,8.043846
ID_IRM4UZO x m5,8.043846
ID_IRM4UZO x m6,8.046892
ID_VW0WA4M x m1,8.046892
ID_VW0WA4M x m2,8.043846
ID_VW0WA4M x m3,8.046017
ID_VW0WA4M x m4,8.043846
ID_VW0WA4M x m5,8.048641
ID_VW0WA4M x m6,8.053018
ID_EYP1QHX x m1,8.053018
ID_EYP1QHX x m2,8.043846
ID_EYP1QHX x m3,8.043846
ID_EYP1QHX x m4,8.043846
ID_EYP1QHX x m5,8.043846
ID_EYP1QHX x m6,8.043846
ID_MCG2WLZ x m1,8.043846
ID_MCG2WLZ x m2,8.043846
ID_MCG2WLZ x m3,8.048641
ID_MCG2WLZ x m4,8.049517
ID_MCG2WLZ x m5,8.043846
ID_MCG2WLZ x m6,8.064102
ID_GWSFNMA x m1,8.043846
ID_GWSFNMA x m2,8.043846
ID_GWSFNMA x m3,8.043846
ID_GWSFNMA x m4,8.043796
ID_GWSFNMA x m5,8.043846
ID_GWSFNMA x m6,8.049517
ID_1PZBA30 x m1,8.047767
ID_1PZBA30 x m2,8.043846
ID_1PZBA30 x m3,8.08731
ID_1PZBA30 x m4,8.102248
ID_1PZBA30 x m5,8.050392
ID_1PZBA30 x m6,8.045142
ID_74J70NY x m1,8.063175
ID_74J70NY x m2,8.048641
ID_74J70NY x m3,8.065028
ID_74J70NY x m4,8.046892
ID_74J70NY x m5,8.048641
ID_74J70NY x m6,8.043846
ID_1YWQAHS x m1,8.043846
ID_1YWQAHS x m2,8.046892
ID_1YWQAHS x m3,8.062249
ID_1YWQAHS x m4,8.067808
ID_1YWQAHS x m5,8.053018
ID_1YWQAHS x m6,8.046017
ID_A5Q1K53 x m1,8.057616
ID_A5Q1K53 x m2,8.043846
ID_A5Q1K53 x m3,8.043846
ID_A5Q1K53 x m4,8.048641
ID_A5Q1K53 x m5,8.063175
ID_A5Q1K53 x m6,8.055763
ID_1Z8B96A x m1,8.043846
ID_1Z8B96A x m2,8.043846
ID_1Z8B96A x m3,8.043846
ID_1Z8B96A x m4,8.043846
ID_1Z8B96A x m5,8.062249
ID_1Z8B96A x m6,8.051267
ID_GTC8R88 x m1,8.046017
ID_GTC8R88 x m2,8.049517
ID_GTC8R88 x m3,8.065955
ID_GTC8R88 x m4,8.047767
ID_GTC8R88 x m5,8.043846
ID_GTC8R88 x m6,8.043846
ID_UL0HFU0 x m1,8.065028
ID_UL0HFU0 x m2,8.043846
ID_UL0HFU0 x m3,8.057616
ID_UL0HFU0 x m4,8.052142
ID_UL0HFU0 x m5,8.043846
ID_UL0HFU0 x m6,8.041863
ID_AENM03E x m1,8.043846
ID_AENM03E x m2,8.065955
ID_AENM03E x m3,8.051267
ID_AENM03E x m4,8.043846
ID_AENM03E x m5,8.046017
ID_AENM03E x m6,8.043846
ID_K1M17V9 x m1,8.046017
ID_K1M17V9 x m2,8.043846
ID_K1M17V9 x m3,8.048641
ID_K1M17V9 x m4,8.054837
ID_K1M17V9 x m5,8.049517
ID_K1M17V9 x m6,8.043846
ID_2BI3MLU x m1,8.043846
ID_2BI3MLU x m2,8.043846
ID_2BI3MLU x m3,8.043846
ID_2BI3MLU x m4,8.063175
ID_2BI3MLU x m5,8.043846
ID_2BI3MLU x m6,8.051267
ID_65S75FV x m1,8.043846
ID_65S75FV x m2,8.043846
ID_65S75FV x m3,8.043846
ID_65S75FV x m4,8.043846
ID_65S75FV x m5,8.069661
ID_65S75FV x m6,8.068734
ID_3ZFYH30 x m1,8.043846
ID_3ZFYH30 x m2,8.110272
ID_3ZFYH30 x m3,8.052142
ID_3ZFYH30 x m4,8.043846
ID_3ZFYH30 x m5,8.043846
ID_3ZFYH30 x m6,8.053018
ID_2KAN6EK x m1,8.043846
ID_2KAN6EK x m2,8.043846
ID_2KAN6EK x m3,8.05391
ID_2KAN6EK x m4,8.046892
ID_2KAN6EK x m5,8.043846
ID_2KAN6EK x m6,8.046892
ID_3UHNA4L x m1,8.043846
ID_3UHNA4L x m2,8.049517
ID_3UHNA4L x m3,8.04444
ID_3UHNA4L x m4,8.043846
ID_3UHNA4L x m5,8.043846
ID_3UHNA4L x m6,8.043846
ID_VDBCPCL x m1,8.089836
ID_VDBCPCL x m2,8.043846
ID_VDBCPCL x m3,8.099574
ID_VDBCPCL x m4,8.043796
ID_VDBCPCL x m5,8.064102
ID_VDBCPCL x m6,8.04444
ID_IIS0J7V x m1,8.043846
ID_IIS0J7V x m2,8.046892
ID_IIS0J7V x m3,8.051267
ID_IIS0J7V x m4,8.043846
ID_IIS0J7V x m5,8.046892
ID_IIS0J7V x m6,8.043846
ID_GKVD7B9 x m1,8.043846
ID_GKVD7B9 x m2,8.043846
ID_GKVD7B9 x m3,8.043846
ID_GKVD7B9 x m4,8.051267
ID_GKVD7B9 x m5,8.043846
ID_GKVD7B9 x m6,8.089836
ID_M0GOBAT x m1,8.151148
ID_M0GOBAT x m2,8.061323
ID_M0GOBAT x m3,8.043846
ID_M0GOBAT x m4,8.043846
ID_M0GOBAT x m5,8.043846
ID_M0GOBAT x m6,8.043846
ID_L5V8583 x m1,8.043796
ID_L5V8583 x m2,8.043846
ID_L5V8583 x m3,8.047767
ID_L5V8583 x m4,8.043846
ID_L5V8583 x m5,8.043846
ID_L5V8583 x m6,8.043846
ID_EO04JTD x m1,8.051267
ID_EO04JTD x m2,8.043846
ID_EO04JTD x m3,8.072379
ID_EO04JTD x m4,8.05391
ID_EO04JTD x m5,8.048641
ID_EO04JTD x m6,8.043846
ID_MM9ZYT4 x m1,8.043846
ID_MM9ZYT4 x m2,8.043846
ID_MM9ZYT4 x m3,8.089836
ID_MM9ZYT4 x m4,8.043846
ID_MM9ZYT4 x m5,8.075082
ID_MM9ZYT4 x m6,8.043846
ID_IY4ULW8 x m1,8.043846
ID_IY4ULW8 x m2,8.043846
ID_IY4ULW8 x m3,8.058543
ID_IY4ULW8 x m4,8.043846
ID_IY4ULW8 x m5,8.043846
ID_IY4ULW8 x m6,8.050392
ID_FVV05N9 x m1,8.058543
ID_FVV05N9 x m2,8.046892
ID_FVV05N9 x m3,8.061323
ID_FVV05N9 x m4,8.052142
ID_FVV05N9 x m5,8.043846
ID_FVV05N9 x m6,8.043846
ID_D7GQ10F x m1,8.053018
ID_D7GQ10F x m2,8.043846
ID_D7GQ10F x m3,8.043846
ID_D7GQ10F x m4,8.043846
ID_D7GQ10F x m5,8.054837
ID_D7GQ10F x m6,8.049517
ID_BWPY8VU x m1,8.050392
ID_BWPY8VU x m2,8.046892
ID_BWPY8VU x m3,8.047767
ID_BWPY8VU x m4,8.043846
ID_BWPY8VU x m5,8.043846
ID_BWPY8VU x m6,8.046892
ID_0AN42W3 x m1,8.042507
ID_0AN42W3 x m2,8.058543
ID_0AN42W3 x m3,8.043846
ID_0AN42W3 x m4,8.043846
ID_0AN42W3 x m5,8.071479
ID_0AN42W3 x m6,5.528382
ID_ML9JIES x m1,5.541489
ID_ML9JIES x m2,5.5257025
ID_ML9JIES x m3,5.5527973
ID_ML9JIES x m4,5.5452147
ID_ML9JIES x m5,5.528382
ID_ML9JIES x m6,5.524313
ID_SU1MQQQ x m1,5.5514975
ID_SU1MQQQ x m2,5.540168
ID_SU1MQQQ x m3,5.5428104
ID_SU1MQQQ x m4,5.544056
ID_SU1MQQQ x m5,5.548691
ID_SU1MQQQ x m6,5.527047
ID_I9N8T55 x m1,5.5497503
ID_I9N8T55 x m2,5.5362964
ID_I9N8T55 x m3,5.524313
ID_I9N8T55 x m4,5.5227847
ID_I9N8T55 x m5,5.532388
ID_I9N8T55 x m6,5.5522165
ID_N7WE8OA x m1,5.535014
ID_N7WE8OA x m2,5.544056
ID_N7WE8OA x m3,5.5452147
ID_N7WE8OA x m4,5.5257025
ID_N7WE8OA x m5,5.527047
ID_N7WE8OA x m6,5.5362964
ID_2MB5JGI x m1,5.541489
ID_2MB5JGI x m2,5.538861
ID_2MB5JGI x m3,5.541489
ID_2MB5JGI x m4,5.5375786
ID_2MB5JGI x m5,5.538861
ID_2MB5JGI x m6,5.5514975
ID_1LZC711 x m1,5.533723
ID_1LZC711 x m2,5.548691
ID_1LZC711 x m3,5.532388
ID_1LZC711 x m4,5.541489
ID_1LZC711 x m5,5.535014
ID_1LZC711 x m6,5.527047
ID_9O35AAD x m1,5.8625894
ID_9O35AAD x m2,5.5227847
ID_9O35AAD x m3,5.526119
ID_9O35AAD x m4,5.532388
ID_9O35AAD x m5,5.532388
ID_9O35AAD x m6,5.5362964
ID_A33QPCT x m1,5.5428104
ID_A33QPCT x m2,5.5526266
ID_A33QPCT x m3,5.541489
ID_A33QPCT x m4,5.538861
ID_A33QPCT x m5,5.5375786
ID_A33QPCT x m6,5.533723
ID_7GP6PKU x m1,5.552763
ID_7GP6PKU x m2,5.546373
ID_7GP6PKU x m3,5.533723
ID_7GP6PKU x m4,5.548691
ID_7GP6PKU x m5,5.5528316
ID_7GP6PKU x m6,5.535014
ID_OHW0EG1 x m1,5.527047
ID_OHW0EG1 x m2,5.5375786
ID_OHW0EG1 x m3,5.541489
ID_OHW0EG1 x m4,5.540168
ID_OHW0EG1 x m5,5.527047
ID_OHW0EG1 x m6,5.538861
ID_1QQBXPT x m1,5.548691
ID_1QQBXPT x m2,5.527047
ID_1QQBXPT x m3,5.546373
ID_1QQBXPT x m4,5.535014
ID_1QQBXPT x m5,5.533723
ID_1QQBXPT x m6,5.552662
ID_RQ88DHS x m1,5.538861
ID_RQ88DHS x m2,5.5362964
ID_RQ88DHS x m3,5.535014
ID_RQ88DHS x m4,5.5511723
ID_RQ88DHS x m5,5.533723
ID_RQ88DHS x m6,5.5428104
ID_RE447NE x m1,5.533723
ID_RE447NE x m2,5.528382
ID_RE447NE x m3,5.5297174
ID_RE447NE x m4,5.541489
ID_RE447NE x m5,5.5257025
ID_RE447NE x m6,5.5428104
ID_EVBDNVE x m1,5.5310526
ID_EVBDNVE x m2,5.5257025
ID_EVBDNVE x m3,5.546373
ID_EVBDNVE x m4,5.552476
ID_EVBDNVE x m5,5.524313
ID_EVBDNVE x m6,5.5257025
ID_W38VKBY x m1,5.5297174
ID_W38VKBY x m2,5.5434413
ID_W38VKBY x m3,5.5497503
ID_W38VKBY x m4,5.5310526
ID_W38VKBY x m5,5.540168
ID_W38VKBY x m6,5.5297174
ID_P2TLN8S x m1,5.5297174
ID_P2TLN8S x m2,5.540168
ID_P2TLN8S x m3,5.535014
ID_P2TLN8S x m4,5.544056
ID_P2TLN8S x m5,5.528382
ID_P2TLN8S x m6,5.547306
ID_JFKOJTA x m1,5.546373
ID_JFKOJTA x m2,5.5257025
ID_JFKOJTA x m3,5.541489
ID_JFKOJTA x m4,5.532388
ID_JFKOJTA x m5,5.5452147
ID_JFKOJTA x m6,5.535014
ID_3SVR2I1 x m1,5.535014
ID_3SVR2I1 x m2,5.5257025
ID_3SVR2I1 x m3,5.527047
ID_3SVR2I1 x m4,5.564068
ID_3SVR2I1 x m5,5.552763
ID_3SVR2I1 x m6,5.544056
ID_QRQ3IRY x m1,5.547531
ID_QRQ3IRY x m2,5.5297174
ID_QRQ3IRY x m3,5.5507774
ID_QRQ3IRY x m4,5.546373
ID_QRQ3IRY x m5,5.527047
ID_QRQ3IRY x m6,5.541489
ID_VKJ0GGE x m1,5.532388
ID_VKJ0GGE x m2,5.5528316
ID_VKJ0GGE x m3,5.5257025
ID_VKJ0GGE x m4,5.5497503
ID_VKJ0GGE x m5,5.541489
ID_VKJ0GGE x m6,5.541489
ID_AKP86FH x m1,5.538861
ID_AKP86FH x m2,5.541489
ID_AKP86FH x m3,5.533723
ID_AKP86FH x m4,5.533723
ID_AKP86FH x m5,5.540168
ID_AKP86FH x m6,5.5527973
ID_2E9B8E9 x m1,5.552476
ID_2E9B8E9 x m2,5.5362964
ID_2E9B8E9 x m3,5.541489
ID_2E9B8E9 x m4,5.550205
ID_2E9B8E9 x m5,5.5526266
ID_2E9B8E9 x m6,5.5297174
ID_2VZHVXX x m1,5.5375786
ID_2VZHVXX x m2,5.5522165
ID_2VZHVXX x m3,5.524313
ID_2VZHVXX x m4,5.538861
ID_2VZHVXX x m5,5.527047
ID_2VZHVXX x m6,5.5452147
ID_V4V2K44 x m1,5.42816
ID_V4V2K44 x m2,5.528382
ID_V4V2K44 x m3,5.528382
ID_V4V2K44 x m4,5.541489
ID_V4V2K44 x m5,5.5297174
ID_V4V2K44 x m6,5.5507774
ID_C72PEDQ x m1,5.5526953
ID_C72PEDQ x m2,5.29049
ID_C72PEDQ x m3,5.532388
ID_C72PEDQ x m4,5.5362964
ID_C72PEDQ x m5,5.5227847
ID_C72PEDQ x m6,5.5257025
ID_PDZXPO0 x m1,5.552763
ID_PDZXPO0 x m2,5.5527973
ID_PDZXPO0 x m3,5.544056
ID_PDZXPO0 x m4,5.541489
ID_PDZXPO0 x m5,5.528382
ID_PDZXPO0 x m6,5.5362964
ID_ZJD6O07 x m1,5.547531
ID_ZJD6O07 x m2,5.5514975
ID_ZJD6O07 x m3,5.547531
ID_ZJD6O07 x m4,5.541489
ID_ZJD6O07 x m5,5.532388
ID_ZJD6O07 x m6,5.548691
ID_MSOIDUV x m1,5.5528316
ID_MSOIDUV x m2,5.522459
ID_MSOIDUV x m3,5.539834
ID_MSOIDUV x m4,5.5297174
ID_MSOIDUV x m5,5.5428104
ID_MSOIDUV x m6,5.5297174
ID_F5Q1CRO x m1,5.5526953
ID_F5Q1CRO x m2,5.5257025
ID_F5Q1CRO x m3,5.524313
ID_F5Q1CRO x m4,5.5227847
ID_F5Q1CRO x m5,5.547306
ID_F5Q1CRO x m6,5.538861
ID_XDSB5GI x m1,5.5310526
ID_XDSB5GI x m2,5.528382
ID_XDSB5GI x m3,5.5514975
ID_XDSB5GI x m4,5.564068
ID_XDSB5GI x m5,5.541489
ID_XDSB5GI x m6,5.538861
ID_GRBXHGV x m1,5.5428104
ID_GRBXHGV x m2,5.524313
ID_GRBXHGV x m3,5.552662
ID_GRBXHGV x m4,5.532388
ID_GRBXHGV x m5,5.5297174
ID_GRBXHGV x m6,5.538861
ID_5G9RUGB x m1,5.546373
ID_5G9RUGB x m2,5.5514975
ID_5G9RUGB x m3,5.533723
ID_5G9RUGB x m4,5.541489
ID_5G9RUGB x m5,5.5452147
ID_5G9RUGB x m6,5.527047
ID_JA6CTO7 x m1,5.5528316
ID_JA6CTO7 x m2,5.5514975
ID_JA6CTO7 x m3,5.5173664
ID_JA6CTO7 x m4,5.535014
ID_JA6CTO7 x m5,5.5491867
ID_JA6CTO7 x m6,5.6105433
ID_N389R18 x m1,5.5297174
ID_N389R18 x m2,5.5362964
ID_N389R18 x m3,5.5700274
ID_N389R18 x m4,5.527047
ID_N389R18 x m5,5.541489
ID_N389R18 x m6,5.5497503
ID_Y5KKWLC x m1,5.541489
ID_Y5KKWLC x m2,5.53127
ID_Y5KKWLC x m3,5.5375786
ID_Y5KKWLC x m4,5.5227847
ID_Y5KKWLC x m5,5.547306
ID_Y5KKWLC x m6,5.535014
ID_FTIEB61 x m1,5.537044
ID_FTIEB61 x m2,5.5375786
ID_FTIEB61 x m3,5.5461884
ID_FTIEB61 x m4,5.552662
ID_FTIEB61 x m5,5.5362964
ID_FTIEB61 x m6,5.5375786
ID_GSPCW5H x m1,5.549239
ID_GSPCW5H x m2,5.5452147
ID_GSPCW5H x m3,5.5362964
ID_GSPCW5H x m4,5.605304
ID_GSPCW5H x m5,5.541489
ID_GSPCW5H x m6,5.538861
ID_UFWIM4M x m1,5.532388
ID_UFWIM4M x m2,5.527047
ID_UFWIM4M x m3,5.552662
ID_UFWIM4M x m4,5.532388
ID_UFWIM4M x m5,5.5297174
ID_UFWIM4M x m6,5.533723
ID_GVZM6CT x m1,5.532388
ID_GVZM6CT x m2,5.548273
ID_GVZM6CT x m3,5.5297174
ID_GVZM6CT x m4,5.5507774
ID_GVZM6CT x m5,5.5257025
ID_GVZM6CT x m6,5.52866
ID_X3AEYE9 x m1,5.5526266
ID_X3AEYE9 x m2,5.546373
ID_X3AEYE9 x m3,5.540168
ID_X3AEYE9 x m4,5.535014
ID_X3AEYE9 x m5,5.5375786
ID_X3AEYE9 x m6,5.5362964
ID_YE64YKC x m1,5.538861
ID_YE64YKC x m2,5.528382
ID_YE64YKC x m3,5.5297174
ID_YE64YKC x m4,5.546373
ID_YE64YKC x m5,5.541489
ID_YE64YKC x m6,5.5257025
ID_ERMRW8A x m1,5.5528316
ID_ERMRW8A x m2,5.5375786
ID_ERMRW8A x m3,5.5511723
ID_ERMRW8A x m4,5.5310526
ID_ERMRW8A x m5,5.532388
ID_ERMRW8A x m6,5.5434413
ID_TOZ6EB9 x m1,5.547531
ID_TOZ6EB9 x m2,5.535014
ID_TOZ6EB9 x m3,5.540168
ID_TOZ6EB9 x m4,5.527047
ID_TOZ6EB9 x m5,5.535014
ID_TOZ6EB9 x m6,5.5452147
ID_084L2US x m1,5.546373
ID_084L2US x m2,5.528382
ID_084L2US x m3,5.538861
ID_084L2US x m4,5.540168
ID_084L2US x m5,5.5375786
ID_084L2US x m6,5.527047
ID_PU5DEEE x m1,5.552476
ID_PU5DEEE x m2,5.5452147
ID_PU5DEEE x m3,5.532388
ID_PU5DEEE x m4,5.533723
ID_PU5DEEE x m5,5.524313
ID_PU5DEEE x m6,5.552763
ID_WMGAGJ2 x m1,5.538861
ID_WMGAGJ2 x m2,5.5330563
ID_WMGAGJ2 x m3,5.6105433
ID_WMGAGJ2 x m4,5.544056
ID_WMGAGJ2 x m5,5.5227847
ID_WMGAGJ2 x m6,5.524313
ID_K46VYZV x m1,5.528382
ID_K46VYZV x m2,5.5428104
ID_K46VYZV x m3,5.5497503
ID_K46VYZV x m4,5.535014
ID_K46VYZV x m5,5.548691
ID_K46VYZV x m6,5.552476
ID_H4GA69T x m1,5.533723
ID_H4GA69T x m2,5.5362964
ID_H4GA69T x m3,5.527047
ID_H4GA69T x m4,5.5375786
ID_H4GA69T x m5,5.541489
ID_H4GA69T x m6,5.5452147
ID_EE1GR5N x m1,5.533723
ID_EE1GR5N x m2,5.532388
ID_EE1GR5N x m3,5.540168
ID_EE1GR5N x m4,5.535014
ID_EE1GR5N x m5,5.546373
ID_EE1GR5N x m6,5.540168
ID_VUM5HAX x m1,5.5310526
ID_VUM5HAX x m2,5.5284853
ID_VUM5HAX x m3,5.5284853
ID_VUM5HAX x m4,5.5284853
ID_VUM5HAX x m5,5.524313
ID_VUM5HAX x m6,5.5497503
ID_N898BDC x m1,5.527047
ID_N898BDC x m2,5.5297174
ID_N898BDC x m3,5.5284853
ID_N898BDC x m4,5.548691
ID_N898BDC x m5,5.540168
ID_N898BDC x m6,5.5257025
ID_MGWYW6Y x m1,5.5284853
ID_MGWYW6Y x m2,5.538861
ID_MGWYW6Y x m3,5.524313
ID_MGWYW6Y x m4,5.552763
ID_MGWYW6Y x m5,5.5212355
ID_MGWYW6Y x m6,5.549239
ID_GCNMDBW x m1,5.5375786
ID_GCNMDBW x m2,5.538861
ID_GCNMDBW x m3,5.528382
ID_GCNMDBW x m4,5.5444074
ID_GCNMDBW x m5,5.525116
ID_GCNMDBW x m6,5.533723
ID_9IZZXE5 x m1,5.5522165
ID_9IZZXE5 x m2,5.5310526
ID_9IZZXE5 x m3,5.546373
ID_9IZZXE5 x m4,5.5428104
ID_9IZZXE5 x m5,5.5526953
ID_9IZZXE5 x m6,5.5297174
ID_GXZ03N6 x m1,5.5310526
ID_GXZ03N6 x m2,5.5257025
ID_GXZ03N6 x m3,5.5227847
ID_GXZ03N6 x m4,5.5284853
ID_GXZ03N6 x m5,5.533723
ID_GXZ03N6 x m6,5.5428104
ID_34HDB7V x m1,5.527047
ID_34HDB7V x m2,5.5526266
ID_34HDB7V x m3,5.528382
ID_34HDB7V x m4,5.5362964
ID_34HDB7V x m5,5.532388
ID_34HDB7V x m6,5.546373
ID_AOQYOXC x m1,5.5428104
ID_AOQYOXC x m2,5.533723
ID_AOQYOXC x m3,5.5514975
ID_AOQYOXC x m4,5.544056
ID_AOQYOXC x m5,5.5257025
ID_AOQYOXC x m6,5.5362964
ID_H3EVQE7 x m1,5.532388
ID_H3EVQE7 x m2,5.6101255
ID_H3EVQE7 x m3,5.5297174
ID_H3EVQE7 x m4,5.5514975
ID_H3EVQE7 x m5,5.552476
ID_H3EVQE7 x m6,5.5297174
ID_SD3INYA x m1,5.5527973
ID_SD3INYA x m2,5.5388803
ID_SD3INYA x m3,5.5297174
ID_SD3INYA x m4,5.5497503
ID_SD3INYA x m5,5.5227847
ID_SD3INYA x m6,5.5514975
ID_GM9RZP6 x m1,5.5527973
ID_GM9RZP6 x m2,5.5444074
ID_GM9RZP6 x m3,5.532388
ID_GM9RZP6 x m4,5.528382
ID_GM9RZP6 x m5,5.5362964
ID_GM9RZP6 x m6,5.5257025
ID_0EFVKW6 x m1,5.547531
ID_0EFVKW6 x m2,5.5375786
ID_0EFVKW6 x m3,5.533723
ID_0EFVKW6 x m4,5.552763
ID_0EFVKW6 x m5,5.5428104
ID_0EFVKW6 x m6,5.5452147
ID_NDXHNJQ x m1,5.541489
ID_NDXHNJQ x m2,5.524313
ID_NDXHNJQ x m3,5.5257025
ID_NDXHNJQ x m4,5.528382
ID_NDXHNJQ x m5,5.5310526
ID_NDXHNJQ x m6,5.527047
ID_9PWO4UW x m1,5.540168
ID_9PWO4UW x m2,5.5452147
ID_9PWO4UW x m3,5.5257025
ID_9PWO4UW x m4,5.527047
ID_9PWO4UW x m5,5.546373
ID_9PWO4UW x m6,5.5362964
ID_2KVQK9E x m1,5.527047
ID_2KVQK9E x m2,5.5428104
ID_2KVQK9E x m3,5.5521383
ID_2KVQK9E x m4,5.5257025
ID_2KVQK9E x m5,5.5514975
ID_2KVQK9E x m6,5.527047
ID_XOZUH9M x m1,5.527047
ID_XOZUH9M x m2,5.5297174
ID_XOZUH9M x m3,5.538609
ID_XOZUH9M x m4,5.5297174
ID_XOZUH9M x m5,5.540168
ID_XOZUH9M x m6,5.538861
ID_FEN1OMI x m1,5.540168
ID_FEN1OMI x m2,5.5375786
ID_FEN1OMI x m3,5.550205
ID_FEN1OMI x m4,5.5284853
ID_FEN1OMI x m5,5.549239
ID_FEN1OMI x m6,5.5452147
ID_7J9TRQ6 x m1,5.5522165
ID_7J9TRQ6 x m2,5.5257025
ID_7J9TRQ6 x m3,5.535014
ID_7J9TRQ6 x m4,5.538861
ID_7J9TRQ6 x m5,5.552729
ID_7J9TRQ6 x m6,5.527047
ID_IQZBEOB x m1,5.552729
ID_IQZBEOB x m2,5.5526953
ID_IQZBEOB x m3,5.540168
ID_IQZBEOB x m4,5.5428104
ID_IQZBEOB x m5,5.5428104
ID_IQZBEOB x m6,5.552763
ID_0APXT0E x m1,5.5375786
ID_0APXT0E x m2,5.548691
ID_0APXT0E x m3,5.5362964
ID_0APXT0E x m4,5.5212355
ID_0APXT0E x m5,6.010354
ID_0APXT0E x m6,5.5297174
ID_XA929E2 x m1,5.538861
ID_XA929E2 x m2,5.5297174
ID_XA929E2 x m3,5.5257025
ID_XA929E2 x m4,5.5284853
ID_XA929E2 x m5,5.540168
ID_XA929E2 x m6,5.535014
ID_XFFL9L2 x m1,5.5526266
ID_XFFL9L2 x m2,5.532388
ID_XFFL9L2 x m3,5.548691
ID_XFFL9L2 x m4,5.5297174
ID_XFFL9L2 x m5,5.528382
ID_XFFL9L2 x m6,5.5297174
ID_IKHLJRP x m1,5.5514975
ID_IKHLJRP x m2,5.540168
ID_IKHLJRP x m3,5.532388
ID_IKHLJRP x m4,5.5514975
ID_IKHLJRP x m5,5.5227847
ID_IKHLJRP x m6,5.5415087
ID_G1GUFC6 x m1,5.5497503
ID_G1GUFC6 x m2,5.544056
ID_G1GUFC6 x m3,5.5362964
ID_G1GUFC6 x m4,5.533723
